post_id,fk_user_id,post_type,title,content,hashtags,location,manual_label,likes,spam_flag,rating,created_at
Pdfa6f70b,U040e9863,feedback,Cultural Insights,Visited a wonderful place!,#culture,Quicama National Park,feedback,230,0,1.47,2023-01-16
P7a36cbe4,U39995463,cultural_info,My Travel Story,Visited a wonderful place!,#beach,Quicama National Park,travel_tip,491,0,4.27,2024-07-05
P14b9ec8c,U8354a5af,travel_tip,Tips for Travelers,Highly recommend this destination.,#food,Quicama National Park,recommendation,156,0,2.52,2024-05-07
P37bcd774,Ufc2e06ec,feedback,Tips for Travelers,Visited a wonderful place!,#adventure,Kalandula Falls,feedback,129,1,4.51,2023-08-27
P2dfb54bf,U90cd7c9b,recommendation,Tips for Travelers,The food was delicious!,#beach,Museu Nacional de História Natural,feedback,463,0,4.47,2024-07-24
P41eaf744,U8a1f2e59,feedback,Tips for Travelers,Highly recommend this destination.,#nature,Morro do Moco,feedback,290,0,4.22,2023-06-04
P0d200ced,Ufbf34442,recommendation,Tips for Travelers,Visited a wonderful place!,#culture,Morro do Moco,feedback,88,0,4.16,2024-08-14
P4b38b43a,U8883c844,feedback,My Travel Story,Highly recommend this destination.,#travel,Praia Morena,recommendation,7,0,2.22,2023-08-24
P5ca03369,U10cfab76,recommendation,Amazing Experience,Visited a wonderful place!,#food,Quicama National Park,travel_tip,236,1,1.32,2024-01-24
P37f36188,U5d162a52,recommendation,Amazing Experience,Had an unforgettable adventure.,#food,Kalandula Falls,recommendation,5,0,2.61,2023-10-30
Pa7a7ad17,U500c8bc4,cultural_info,Tips for Travelers,Visited a wonderful place!,#adventure,Praia Morena,feedback,459,0,1.69,2023-11-23
Pf319a325,U8a1f2e59,feedback,Amazing Experience,Visited a wonderful place!,#culture,Museu Nacional de História Natural,travel_tip,400,0,3.78,2023-07-19
P404e0f06,U883631ee,cultural_info,Tips for Travelers,The food was delicious!,#food,Praia Morena,recommendation,1,0,2.38,2023-01-18
Pa8c042cf,Ub62759a9,travel_tip,My Travel Story,Visited a wonderful place!,#adventure,Museu Nacional de História Natural,cultural_info,487,1,4.9,2024-03-24
Pa6083895,Uee4f16b7,recommendation,Cultural Insights,Visited a wonderful place!,#food,Praia Morena,travel_tip,221,1,3.56,2024-03-08
P0807c73d,U1c5121bb,recommendation,Amazing Experience,Visited a wonderful place!,#food,Kalandula Falls,cultural_info,153,0,4.29,2023-04-03
P3039917d,U2a6ff695,feedback,Cultural Insights,Visited a wonderful place!,#culture,Quicama National Park,cultural_info,51,1,1.53,2023-10-03
P251d8c7c,Ua6aa420e,travel_tip,Amazing Experience,Visited a wonderful place!,#adventure,Quicama National Park,feedback,220,1,4.45,2024-07-15
P4584f7b7,Uedabc8e2,cultural_info,My Travel Story,Had an unforgettable adventure.,#nature,Ilha do Mussulo,travel_tip,81,1,4.69,2024-04-15
Pb91906fa,U450f981e,recommendation,My Travel Story,Had an unforgettable adventure.,#nature,Quicama National Park,recommendation,241,1,2.95,2023-03-16
P11292eb2,Uaf9fb74e,recommendation,Cultural Insights,Had an unforgettable adventure.,#beach,Museu Nacional de História Natural,travel_tip,432,0,3.43,2024-08-06
Pb46de335,Uddee1694,travel_tip,Amazing Experience,Highly recommend this destination.,#beach,Praia Morena,recommendation,67,1,4.06,2024-01-03
Pb8bdf3f4,Uddee1694,feedback,Tips for Travelers,Visited a wonderful place!,#adventure,Praia Morena,recommendation,389,0,1.7,2023-05-23
Pe5302dc9,Ua9ba5324,recommendation,Tips for Travelers,The food was delicious!,#adventure,Quicama National Park,cultural_info,497,0,3.01,2024-04-16
Pdd9d5174,U643c7eac,travel_tip,Cultural Insights,Visited a wonderful place!,#food,Ilha do Mussulo,feedback,249,0,2.59,2024-01-30
Pee95106f,Ue85aa9bc,feedback,Amazing Experience,Visited a wonderful place!,#nature,Ilha do Mussulo,feedback,143,0,1.59,2024-02-17
P3b6858a0,Ua9ba5324,feedback,Tips for Travelers,The food was delicious!,#beach,Morro do Moco,feedback,308,1,2.47,2023-12-09
Pbe653a67,U9334fd11,recommendation,Tips for Travelers,Visited a wonderful place!,#food,Museu Nacional de História Natural,cultural_info,136,0,1.27,2023-04-18
P06b8c90b,Uba9da8b2,cultural_info,Cultural Insights,The food was delicious!,#culture,Praia Morena,cultural_info,222,0,1.1,2023-01-03
Pa5cb96a3,Uee66596c,feedback,My Travel Story,The food was delicious!,#culture,Praia Morena,recommendation,480,0,1.54,2023-03-06
P2df51174,Udf1e00d4,travel_tip,My Travel Story,The food was delicious!,#culture,Museu Nacional de História Natural,recommendation,235,0,4.85,2023-08-05
Pd1e30d4b,U37f94a49,feedback,Cultural Insights,Had an unforgettable adventure.,#beach,Quicama National Park,feedback,470,0,3.2,2023-10-14
Pa4ffe68b,U7b808770,recommendation,Amazing Experience,Had an unforgettable adventure.,#nature,Ilha do Mussulo,feedback,82,0,4.86,2024-04-08
Pe8df5e60,U82c15bec,recommendation,My Travel Story,Had an unforgettable adventure.,#travel,Kalandula Falls,cultural_info,3,1,2.73,2023-03-09
P1b76317d,U307b9290,cultural_info,Amazing Experience,Visited a wonderful place!,#travel,Quicama National Park,cultural_info,499,0,2.25,2023-07-02
P30e1c994,Uee66596c,travel_tip,Amazing Experience,Visited a wonderful place!,#adventure,Morro do Moco,travel_tip,41,0,3.02,2024-01-07
Pf0fd6bcf,U9070e642,travel_tip,Amazing Experience,Highly recommend this destination.,#beach,Praia Morena,recommendation,236,0,2.76,2024-03-16
Pce3cf2ab,Udd953fb1,cultural_info,Amazing Experience,Visited a wonderful place!,#culture,Museu Nacional de História Natural,recommendation,449,0,1.42,2024-07-29
P0fa2a699,Ufc496ce7,cultural_info,Cultural Insights,Highly recommend this destination.,#food,Morro do Moco,travel_tip,211,0,3.56,2024-02-27
Pe9dee9c3,U6ce0972c,feedback,Cultural Insights,The food was delicious!,#culture,Praia Morena,travel_tip,428,0,1.86,2024-06-11
Paaf759b9,Ua0540a2c,feedback,Tips for Travelers,Highly recommend this destination.,#adventure,Quicama National Park,recommendation,109,0,3.48,2023-02-06
Pe69f649e,U3dd66186,cultural_info,Amazing Experience,Highly recommend this destination.,#adventure,Quicama National Park,travel_tip,113,0,3.6,2023-03-12
P1fa97f4f,Ua882b890,cultural_info,My Travel Story,The food was delicious!,#culture,Museu Nacional de História Natural,feedback,172,0,1.61,2024-03-06
Pbf922f06,Uf5be1057,recommendation,Tips for Travelers,The food was delicious!,#nature,Kalandula Falls,recommendation,381,1,1.25,2024-04-03
P698bc11e,U640c6d68,feedback,Cultural Insights,The food was delicious!,#nature,Quicama National Park,feedback,280,0,4.12,2023-07-01
Pcae4cbbe,U97f576a6,feedback,Tips for Travelers,The food was delicious!,#culture,Morro do Moco,recommendation,169,0,2.84,2023-02-24
P934df231,U04b792b3,travel_tip,Cultural Insights,Visited a wonderful place!,#culture,Museu Nacional de História Natural,travel_tip,317,0,1.23,2023-12-27
P0d9613ba,Udc88e7eb,cultural_info,Tips for Travelers,Highly recommend this destination.,#beach,Quicama National Park,feedback,373,0,4.98,2023-02-04
Pf2291535,Ufe42197c,cultural_info,Cultural Insights,Visited a wonderful place!,#travel,Kalandula Falls,cultural_info,374,0,1.23,2023-04-15
P5cff7e9c,U0391faa2,feedback,Amazing Experience,Visited a wonderful place!,#travel,Kalandula Falls,travel_tip,48,0,3.78,2023-05-26
Pc9ca7fec,U0dd5fe54,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#travel,Ilha do Mussulo,feedback,86,0,4.93,2024-02-20
P7e3dc7b6,Uf7440b99,cultural_info,My Travel Story,The food was delicious!,#adventure,Ilha do Mussulo,recommendation,349,0,1.96,2023-01-01
P4baff728,Ua72dd266,recommendation,My Travel Story,Highly recommend this destination.,#culture,Museu Nacional de História Natural,cultural_info,446,0,1.57,2023-01-11
P995c411d,U80f34ca6,travel_tip,Amazing Experience,Visited a wonderful place!,#adventure,Praia Morena,cultural_info,109,0,1.49,2023-12-22
Pda46d7d0,Uae4514f1,cultural_info,Tips for Travelers,The food was delicious!,#travel,Kalandula Falls,cultural_info,22,1,2.21,2023-04-13
Pf874044d,U1626077d,travel_tip,My Travel Story,Highly recommend this destination.,#culture,Quicama National Park,recommendation,476,0,1.4,2024-01-10
Pf9d6b474,U2c6df721,recommendation,My Travel Story,Visited a wonderful place!,#travel,Praia Morena,travel_tip,147,0,3.77,2023-11-08
P7f9bcd31,Ua6aa420e,recommendation,My Travel Story,Visited a wonderful place!,#travel,Museu Nacional de História Natural,cultural_info,64,0,1.25,2023-08-08
P37f9fcad,U6cda466a,recommendation,Cultural Insights,Visited a wonderful place!,#travel,Quicama National Park,cultural_info,320,0,3.04,2023-08-15
P443f3759,Ud78fdf34,cultural_info,My Travel Story,The food was delicious!,#adventure,Morro do Moco,cultural_info,351,0,4.99,2023-05-31
P962efcec,U05b4f80a,cultural_info,Tips for Travelers,Visited a wonderful place!,#travel,Praia Morena,travel_tip,493,1,4.26,2024-08-06
Pac0bb3a0,Ua9ba5324,recommendation,Amazing Experience,Had an unforgettable adventure.,#nature,Kalandula Falls,recommendation,37,1,3.46,2024-03-25
Pe7b7e0dc,U1ac61df0,cultural_info,Amazing Experience,Highly recommend this destination.,#culture,Quicama National Park,cultural_info,355,0,2.23,2023-08-12
P4f246248,Uc8f5227f,feedback,Cultural Insights,The food was delicious!,#nature,Ilha do Mussulo,cultural_info,441,0,3.5,2023-01-22
Pfb268046,U2e2ae74a,travel_tip,Tips for Travelers,Had an unforgettable adventure.,#culture,Morro do Moco,cultural_info,167,0,3.11,2023-08-12
P3aa98b71,U9480b3b3,cultural_info,Amazing Experience,Visited a wonderful place!,#culture,Morro do Moco,travel_tip,160,0,2.7,2023-05-14
P01f6aede,U1092c3e9,travel_tip,My Travel Story,The food was delicious!,#travel,Kalandula Falls,cultural_info,94,0,1.52,2023-07-11
P288b1397,Uf553fa09,feedback,My Travel Story,Highly recommend this destination.,#adventure,Museu Nacional de História Natural,recommendation,35,0,4.55,2023-02-02
P918e5dbc,U2af07fcc,recommendation,Tips for Travelers,Visited a wonderful place!,#adventure,Morro do Moco,recommendation,326,1,2.8,2024-06-06
P31a38537,Ucabfa828,feedback,Amazing Experience,Highly recommend this destination.,#travel,Praia Morena,travel_tip,201,1,1.78,2023-08-14
P4ab8b830,U44cf955e,feedback,Amazing Experience,The food was delicious!,#food,Museu Nacional de História Natural,travel_tip,171,1,2.47,2023-11-28
Pb130c08f,Uaab5e3cd,feedback,Amazing Experience,Highly recommend this destination.,#nature,Ilha do Mussulo,travel_tip,159,0,2.66,2024-02-09
P5945d190,U05b4f80a,feedback,My Travel Story,Had an unforgettable adventure.,#food,Morro do Moco,recommendation,452,0,4.31,2024-04-13
Pc3d94bf1,U18dd75bf,cultural_info,My Travel Story,Visited a wonderful place!,#adventure,Kalandula Falls,travel_tip,455,0,3.93,2023-05-10
P979c71ca,Uf9582966,travel_tip,Amazing Experience,Visited a wonderful place!,#adventure,Morro do Moco,feedback,365,0,4.08,2023-07-05
Pab76c160,U500c8bc4,travel_tip,My Travel Story,Visited a wonderful place!,#food,Quicama National Park,feedback,34,0,1.04,2024-06-21
Pecc6c386,Ua6f53cf2,recommendation,Tips for Travelers,Visited a wonderful place!,#food,Museu Nacional de História Natural,recommendation,222,0,2.66,2023-04-25
Pe30d8d9d,U9cef64f7,travel_tip,My Travel Story,The food was delicious!,#adventure,Quicama National Park,recommendation,373,0,2.93,2024-08-05
Pdb4afeff,U14b39279,travel_tip,Tips for Travelers,Highly recommend this destination.,#food,Ilha do Mussulo,recommendation,195,0,1.08,2023-02-21
P5913d9e9,U951d3210,cultural_info,My Travel Story,Had an unforgettable adventure.,#nature,Ilha do Mussulo,feedback,34,1,2.04,2023-06-08
P8e9948b0,U55621036,travel_tip,My Travel Story,The food was delicious!,#adventure,Museu Nacional de História Natural,recommendation,336,0,4.04,2024-06-10
P4f512723,U0fb66447,feedback,Tips for Travelers,Highly recommend this destination.,#travel,Praia Morena,feedback,282,0,1.55,2023-10-29
P945dda60,Uc543212f,feedback,My Travel Story,Highly recommend this destination.,#food,Morro do Moco,recommendation,129,0,3.14,2023-10-12
P236521bf,U26b77fe6,travel_tip,Cultural Insights,Highly recommend this destination.,#food,Morro do Moco,recommendation,33,1,1.86,2024-01-04
Peae31354,U98dedc97,feedback,Amazing Experience,Highly recommend this destination.,#food,Ilha do Mussulo,recommendation,65,0,1.05,2023-08-01
P2b639331,U4c09cf9a,cultural_info,My Travel Story,Highly recommend this destination.,#beach,Morro do Moco,travel_tip,254,0,1.96,2023-05-11
Pd70c6b96,U7bfc2dd3,recommendation,My Travel Story,The food was delicious!,#food,Morro do Moco,recommendation,460,0,4.9,2024-05-30
P67707e53,Uea0659d1,travel_tip,Cultural Insights,Visited a wonderful place!,#culture,Museu Nacional de História Natural,travel_tip,100,0,4.21,2023-02-28
Pce0011ec,U6ce0972c,feedback,Tips for Travelers,Had an unforgettable adventure.,#culture,Museu Nacional de História Natural,travel_tip,462,0,4.84,2024-07-04
Pfec80ad0,U674a438d,feedback,Amazing Experience,Visited a wonderful place!,#food,Morro do Moco,recommendation,212,0,2.95,2024-04-25
P20d4b248,U225085d1,travel_tip,Amazing Experience,Highly recommend this destination.,#nature,Ilha do Mussulo,feedback,61,0,1.44,2023-09-27
Pf3dee29e,U4a66a161,cultural_info,Amazing Experience,Had an unforgettable adventure.,#culture,Morro do Moco,feedback,290,0,3.19,2023-07-27
Pc64169fe,Uc89367b1,recommendation,Tips for Travelers,Had an unforgettable adventure.,#travel,Quicama National Park,recommendation,187,1,2.82,2024-07-24
P4e058511,Uc7dc3f27,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#culture,Praia Morena,travel_tip,119,1,4.38,2023-06-06
P9a712c4d,U7af6a77d,travel_tip,Cultural Insights,The food was delicious!,#travel,Museu Nacional de História Natural,cultural_info,398,0,1.39,2023-11-04
P75bf8ced,Ue7cacec0,recommendation,Tips for Travelers,Had an unforgettable adventure.,#culture,Morro do Moco,cultural_info,309,0,2.95,2023-08-19
P48e78d4b,U77adce0e,travel_tip,Cultural Insights,Visited a wonderful place!,#adventure,Ilha do Mussulo,travel_tip,85,1,1.6,2023-07-14
P69c8e2e3,U0c896d3b,feedback,Tips for Travelers,Highly recommend this destination.,#culture,Praia Morena,recommendation,151,0,2.3,2023-09-19
P142fc0db,Uc804c343,travel_tip,My Travel Story,The food was delicious!,#food,Quicama National Park,cultural_info,136,0,3.95,2023-04-14
P035084a8,U38578324,recommendation,Tips for Travelers,Visited a wonderful place!,#food,Quicama National Park,travel_tip,75,0,2.9,2023-11-15
P32f561d3,U3f1941f5,recommendation,Tips for Travelers,The food was delicious!,#beach,Morro do Moco,cultural_info,412,0,2.5,2023-05-18
P96c66b5f,Ueefacd6f,cultural_info,Tips for Travelers,Highly recommend this destination.,#adventure,Ilha do Mussulo,recommendation,186,0,2.58,2023-08-19
Pc6b396ae,U424bf27f,cultural_info,My Travel Story,Visited a wonderful place!,#food,Morro do Moco,recommendation,40,0,2.84,2024-06-25
Pbeec689c,Uab5c182d,travel_tip,Amazing Experience,The food was delicious!,#food,Museu Nacional de História Natural,cultural_info,442,1,4.14,2024-02-04
Pa6b0c533,U0451cd56,cultural_info,Tips for Travelers,The food was delicious!,#culture,Kalandula Falls,cultural_info,369,0,4.57,2023-07-24
P00ee6b80,U6af7541c,feedback,Tips for Travelers,The food was delicious!,#nature,Kalandula Falls,cultural_info,201,1,4.82,2024-05-29
P77ee87fd,Uefbd5c07,recommendation,Tips for Travelers,Highly recommend this destination.,#adventure,Morro do Moco,recommendation,90,0,4.15,2023-10-20
P2daac589,U18dd75bf,recommendation,Amazing Experience,The food was delicious!,#nature,Museu Nacional de História Natural,recommendation,417,0,2.26,2023-07-09
Pac3376c9,U597f142e,travel_tip,My Travel Story,The food was delicious!,#adventure,Quicama National Park,travel_tip,203,0,3.75,2024-04-02
P72e1bb89,U7e36bcab,recommendation,My Travel Story,Visited a wonderful place!,#culture,Museu Nacional de História Natural,feedback,122,0,2.75,2023-05-02
Pb2f628ea,U90cd9564,feedback,Tips for Travelers,Visited a wonderful place!,#adventure,Praia Morena,cultural_info,333,0,2.02,2023-09-11
P828d991e,U25d8dfba,feedback,Tips for Travelers,Visited a wonderful place!,#adventure,Museu Nacional de História Natural,cultural_info,109,0,4.36,2024-04-08
Pb1be455a,U77adce0e,travel_tip,My Travel Story,Had an unforgettable adventure.,#beach,Praia Morena,recommendation,15,0,1.15,2024-05-22
Pf558a741,Ua9ba5324,cultural_info,My Travel Story,Highly recommend this destination.,#travel,Praia Morena,cultural_info,373,1,4.61,2023-04-05
P8cd6ae36,U0451cd56,cultural_info,Cultural Insights,Highly recommend this destination.,#beach,Museu Nacional de História Natural,cultural_info,378,0,2.85,2024-03-19
P9c46d6c0,U0391faa2,travel_tip,Cultural Insights,The food was delicious!,#food,Ilha do Mussulo,travel_tip,24,0,3.55,2024-05-24
P2d0f0cd1,U640c6d68,feedback,Amazing Experience,Had an unforgettable adventure.,#adventure,Ilha do Mussulo,feedback,113,1,3.64,2024-04-18
P5ab2bf78,Ue765f4f1,feedback,Tips for Travelers,Had an unforgettable adventure.,#food,Museu Nacional de História Natural,travel_tip,96,0,4.58,2024-04-24
Paceb45f6,U2e2ae74a,recommendation,Cultural Insights,Visited a wonderful place!,#food,Praia Morena,cultural_info,417,0,3.55,2024-03-25
P575d7acc,Ub101df01,recommendation,Amazing Experience,The food was delicious!,#adventure,Ilha do Mussulo,recommendation,18,0,3.46,2023-06-05
Peff8e798,U29273901,feedback,My Travel Story,Visited a wonderful place!,#adventure,Morro do Moco,cultural_info,237,0,1.27,2023-05-03
P0df00f2e,U3d9e87d6,recommendation,Cultural Insights,Highly recommend this destination.,#nature,Ilha do Mussulo,recommendation,393,0,3.07,2024-02-12
P93366608,U67597c56,recommendation,Tips for Travelers,Highly recommend this destination.,#travel,Morro do Moco,recommendation,101,1,1.6,2023-12-21
P1e1506ef,U3b0ec6ce,feedback,Tips for Travelers,Highly recommend this destination.,#food,Praia Morena,feedback,294,1,3.95,2023-09-10
P4b9dfbff,U6ce0972c,feedback,Cultural Insights,The food was delicious!,#food,Ilha do Mussulo,feedback,465,0,3.05,2023-06-01
P2280a37c,U57d8a371,feedback,Tips for Travelers,Highly recommend this destination.,#food,Quicama National Park,feedback,457,0,3.72,2023-01-02
P2bacdb2c,U11a99cc8,cultural_info,Tips for Travelers,Highly recommend this destination.,#adventure,Morro do Moco,feedback,116,1,1.17,2024-03-13
P88792b23,Ud2a4df82,cultural_info,Amazing Experience,Had an unforgettable adventure.,#culture,Praia Morena,recommendation,282,1,1.34,2023-02-16
P8e24321b,Ue1297e61,feedback,Tips for Travelers,Had an unforgettable adventure.,#travel,Quicama National Park,feedback,424,0,3.87,2024-01-26
P317388ea,U217594f8,recommendation,Amazing Experience,Had an unforgettable adventure.,#travel,Morro do Moco,travel_tip,51,0,1.29,2024-07-20
P3d57a105,Uc870f29c,feedback,Amazing Experience,Had an unforgettable adventure.,#food,Ilha do Mussulo,travel_tip,472,0,1.29,2024-06-30
Pdf50de78,Ud3f37f0f,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#beach,Museu Nacional de História Natural,travel_tip,385,0,1.05,2023-05-15
Pbad4b94e,U46ce8a90,feedback,My Travel Story,Highly recommend this destination.,#beach,Morro do Moco,recommendation,324,0,4.83,2023-10-27
Pdc0eb7fe,Ucabfa828,feedback,Cultural Insights,Highly recommend this destination.,#food,Ilha do Mussulo,feedback,91,0,3.95,2024-02-19
P7837105d,U8eb2f835,travel_tip,My Travel Story,The food was delicious!,#beach,Museu Nacional de História Natural,recommendation,460,1,2.41,2023-09-06
P8a25174b,U7174f42d,travel_tip,My Travel Story,Visited a wonderful place!,#food,Praia Morena,recommendation,139,1,2.19,2024-05-18
P0495e021,U2dbac002,recommendation,My Travel Story,Visited a wonderful place!,#culture,Ilha do Mussulo,cultural_info,117,0,2.4,2023-05-05
P02e05d36,Ud78fdf34,cultural_info,My Travel Story,Visited a wonderful place!,#food,Praia Morena,feedback,396,1,4.1,2023-06-28
Pa314a056,U8154d889,recommendation,Cultural Insights,Had an unforgettable adventure.,#beach,Quicama National Park,travel_tip,336,0,3.65,2024-01-31
P0215aab5,Ua5d7649d,cultural_info,Cultural Insights,Had an unforgettable adventure.,#travel,Museu Nacional de História Natural,cultural_info,128,0,1.74,2023-06-28
Pc4bb3856,Ub24a3301,recommendation,Cultural Insights,Visited a wonderful place!,#culture,Ilha do Mussulo,cultural_info,36,0,1.7,2024-08-02
P7287ff39,Ue7f56099,cultural_info,Cultural Insights,Had an unforgettable adventure.,#adventure,Praia Morena,recommendation,295,1,1.39,2023-08-05
P9fa1a60d,U4ec4962a,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#adventure,Morro do Moco,recommendation,244,0,3.64,2023-05-21
P43c8a68a,U6c7c248e,cultural_info,My Travel Story,Had an unforgettable adventure.,#beach,Ilha do Mussulo,recommendation,36,1,4.06,2023-04-09
P7f7a8fa7,U45a010fe,recommendation,My Travel Story,The food was delicious!,#travel,Morro do Moco,feedback,384,1,2.06,2024-02-18
P94026e97,Uf5c49864,travel_tip,Tips for Travelers,Visited a wonderful place!,#nature,Quicama National Park,travel_tip,110,0,1.08,2023-06-18
P20c264ce,U32358eef,travel_tip,Tips for Travelers,Highly recommend this destination.,#travel,Quicama National Park,feedback,67,1,1.33,2024-02-03
P86952cd0,U0542e556,recommendation,Tips for Travelers,The food was delicious!,#food,Quicama National Park,travel_tip,332,1,4.87,2023-12-27
P6ead12ae,U3d433a82,feedback,Cultural Insights,Highly recommend this destination.,#travel,Quicama National Park,recommendation,322,1,2.18,2023-12-03
P48c18503,Uc87f45fd,feedback,Amazing Experience,The food was delicious!,#beach,Morro do Moco,recommendation,74,0,4.08,2023-06-12
P6d48ccde,Ue3a0986a,recommendation,Cultural Insights,Visited a wonderful place!,#adventure,Kalandula Falls,travel_tip,139,0,3.5,2024-07-30
Pdf848cb3,U48a70c29,travel_tip,Cultural Insights,Had an unforgettable adventure.,#travel,Ilha do Mussulo,recommendation,0,0,2.53,2024-03-06
Pea5d3438,U176aa6e5,travel_tip,Tips for Travelers,The food was delicious!,#adventure,Quicama National Park,travel_tip,254,1,1.82,2023-11-01
Pd33aafc5,U58a6d37a,travel_tip,Tips for Travelers,The food was delicious!,#travel,Kalandula Falls,feedback,197,0,1.49,2024-03-12
Pea8c4649,U3a3336df,recommendation,Cultural Insights,The food was delicious!,#travel,Praia Morena,travel_tip,125,0,3.46,2023-11-19
P389c990f,Uebbbf143,feedback,Tips for Travelers,Highly recommend this destination.,#travel,Quicama National Park,travel_tip,499,0,4.1,2024-08-01
P21c778c0,U32358eef,feedback,Tips for Travelers,Had an unforgettable adventure.,#travel,Praia Morena,cultural_info,70,1,3.58,2023-08-17
P99eeedf2,U8b8d8b0e,feedback,Amazing Experience,The food was delicious!,#nature,Kalandula Falls,recommendation,91,0,3.12,2023-12-25
P49b00afe,U54eb58c5,feedback,My Travel Story,Had an unforgettable adventure.,#culture,Ilha do Mussulo,feedback,218,0,1.17,2023-08-29
Pf8a39c38,Udc88e7eb,cultural_info,Cultural Insights,The food was delicious!,#nature,Kalandula Falls,cultural_info,472,0,4.87,2024-02-28
P2d881667,U2a7f02e4,travel_tip,My Travel Story,The food was delicious!,#adventure,Museu Nacional de História Natural,cultural_info,381,0,4.19,2023-11-11
P905bb283,U3573d758,cultural_info,Amazing Experience,The food was delicious!,#nature,Praia Morena,travel_tip,291,0,2.17,2023-09-06
P44c69304,U7174f42d,cultural_info,Cultural Insights,Had an unforgettable adventure.,#adventure,Morro do Moco,cultural_info,449,1,4.92,2023-09-28
P846704bd,U96478c61,feedback,My Travel Story,Highly recommend this destination.,#travel,Quicama National Park,cultural_info,256,1,3.41,2023-05-12
P9dea871a,U248b9901,travel_tip,My Travel Story,The food was delicious!,#travel,Morro do Moco,feedback,53,0,3.33,2024-08-07
Pcab7152d,U04b792b3,feedback,Amazing Experience,Highly recommend this destination.,#travel,Kalandula Falls,recommendation,245,0,3.99,2023-11-05
P2e9114ea,U1092c3e9,cultural_info,My Travel Story,The food was delicious!,#food,Ilha do Mussulo,travel_tip,189,0,4.25,2024-04-28
Pb99ba997,U54914d48,feedback,My Travel Story,Visited a wonderful place!,#beach,Praia Morena,recommendation,154,0,3.63,2024-08-03
Pa7296265,Ueaabb636,cultural_info,Tips for Travelers,Visited a wonderful place!,#beach,Ilha do Mussulo,feedback,290,0,1.51,2023-01-29
P2cedd22a,U12b5e19b,cultural_info,Amazing Experience,Highly recommend this destination.,#travel,Morro do Moco,travel_tip,170,1,2.35,2023-12-31
P8735e8dc,U67597c56,travel_tip,My Travel Story,The food was delicious!,#nature,Museu Nacional de História Natural,travel_tip,493,0,4.71,2024-07-22
P501ae7c8,Ua9ba5324,travel_tip,Amazing Experience,Highly recommend this destination.,#travel,Museu Nacional de História Natural,cultural_info,282,0,1.9,2023-07-13
P20502f7a,U3dd66186,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#beach,Praia Morena,recommendation,114,0,2.49,2023-02-19
P2ae5841c,Uc7dc3f27,feedback,Cultural Insights,Highly recommend this destination.,#beach,Kalandula Falls,feedback,477,0,2.73,2023-02-04
Paed34440,Ucbeb5ab7,feedback,My Travel Story,The food was delicious!,#culture,Museu Nacional de História Natural,feedback,135,1,2.76,2023-08-01
P0367205d,Ue7cacec0,recommendation,Amazing Experience,The food was delicious!,#beach,Ilha do Mussulo,travel_tip,365,1,3.45,2024-05-31
Pe7d0cf43,Ua03273e0,travel_tip,Amazing Experience,Visited a wonderful place!,#nature,Ilha do Mussulo,cultural_info,363,0,4.77,2024-08-05
Pa8bcfe28,Ud3f37f0f,cultural_info,Tips for Travelers,Visited a wonderful place!,#beach,Ilha do Mussulo,recommendation,331,1,1.96,2024-03-24
P93416f10,U0391faa2,cultural_info,Amazing Experience,Had an unforgettable adventure.,#adventure,Morro do Moco,recommendation,154,0,1.49,2023-11-23
Pc565b13e,U8eb2f835,feedback,My Travel Story,The food was delicious!,#travel,Morro do Moco,feedback,417,0,1.79,2024-03-08
P981faa51,U7a344254,cultural_info,My Travel Story,Had an unforgettable adventure.,#adventure,Ilha do Mussulo,feedback,101,0,4.55,2023-05-17
P698f9b7e,U5550a83c,feedback,My Travel Story,Visited a wonderful place!,#beach,Praia Morena,feedback,169,1,3.58,2024-08-10
P6efc44cc,Uc327c189,feedback,My Travel Story,Visited a wonderful place!,#beach,Praia Morena,feedback,101,0,2.14,2024-02-23
Pf6b6e138,Ua882b890,travel_tip,Amazing Experience,Visited a wonderful place!,#food,Kalandula Falls,travel_tip,186,0,4.26,2024-03-24
Pef6883af,Uaab5e3cd,travel_tip,My Travel Story,Had an unforgettable adventure.,#nature,Quicama National Park,cultural_info,384,0,4.45,2023-09-13
Pc4976486,U1092c3e9,recommendation,My Travel Story,The food was delicious!,#food,Museu Nacional de História Natural,feedback,28,0,4.39,2023-06-27
P58bf4bf9,Ue9292787,feedback,Cultural Insights,Had an unforgettable adventure.,#beach,Morro do Moco,recommendation,110,0,4.68,2023-05-15
P1b5a1933,U05b4f80a,feedback,Cultural Insights,Had an unforgettable adventure.,#travel,Quicama National Park,recommendation,46,1,2.01,2023-06-16
Pc4473921,U6d33a3bb,feedback,My Travel Story,The food was delicious!,#travel,Museu Nacional de História Natural,recommendation,224,1,4.02,2023-09-23
Pcdc00261,Uf553fa09,travel_tip,Amazing Experience,Had an unforgettable adventure.,#food,Ilha do Mussulo,travel_tip,164,0,2.84,2024-02-28
P10992d51,U12a5768f,feedback,Cultural Insights,Visited a wonderful place!,#culture,Museu Nacional de História Natural,feedback,274,1,4.37,2023-06-07
